,0,1,2,3,4,5,6,7,8,9
0,0.7660948038101196,0.5436778664588928,0.34598422050476074,0.6987589001655579,0.7520792484283447,0.2851676344871521,0.26708438992500305,0.32576027512550354,0.254677951335907,0.5788241028785706
1,0.7656832933425903,0.5569846630096436,0.32360658049583435,0.7107393145561218,0.7690107822418213,0.2831399738788605,0.23565948009490967,0.30695101618766785,0.2503294348716736,0.5789664387702942
2,0.6745368242263794,0.3583008348941803,0.5785090923309326,0.5711849927902222,0.5746723413467407,0.31469008326530457,0.5238409638404846,0.5705815553665161,0.3928585946559906,0.5994340777397156
3,0.5921875238418579,0.1707596778869629,0.7043620347976685,0.3728749454021454,0.38038042187690735,0.48660746216773987,0.6060754060745239,0.6378365755081177,0.4465051293373108,0.39162829518318176
4,0.7043187618255615,0.3818928897380829,0.5489979982376099,0.584518313407898,0.6100907325744629,0.3372844159603119,0.4669320285320282,0.5090368390083313,0.374759316444397,0.56402987241745
5,0.7050105333328247,0.3843996226787567,0.52977055311203,0.5794723033905029,0.6219889521598816,0.3708983361721039,0.4476960301399231,0.48795968294143677,0.35691893100738525,0.5358595252037048
6,0.5528852343559265,0.0957489162683487,0.7138671875,0.27732372283935547,0.2848871648311615,0.506439208984375,0.6312909722328186,0.6563336253166199,0.45056670904159546,0.3288215398788452
7,0.7771852016448975,0.5878831148147583,0.2965520918369293,0.7188928723335266,0.7780299782752991,0.22694961726665497,0.2100784182548523,0.2942934036254883,0.23201827704906464,0.6186189651489258
8,0.7255449295043945,0.457459956407547,0.4670288562774658,0.6350268125534058,0.6812700033187866,0.3025822341442108,0.39134669303894043,0.45726731419563293,0.33293625712394714,0.5851458311080933
9,0.6842971444129944,0.3553842306137085,0.5789633989334106,0.5696369409561157,0.5670621395111084,0.3413916528224945,0.5175735950469971,0.5644973516464233,0.3937566578388214,0.5802770256996155
10,0.760008692741394,0.5367286801338196,0.3617541193962097,0.6976065039634705,0.7452075481414795,0.2710188627243042,0.28178149461746216,0.3398154079914093,0.2612529695034027,0.5954421758651733
11,0.602323055267334,0.19646187126636505,0.6901146173477173,0.3943403959274292,0.38177913427352905,0.43257084488868713,0.6379404067993164,0.6592544317245483,0.4706701636314392,0.47114211320877075
12,0.6291273832321167,0.2136925309896469,0.6875874996185303,0.4442223012447357,0.428110808134079,0.4270418882369995,0.6041172742843628,0.6386547088623047,0.45008230209350586,0.4960722327232361
13,0.5308766961097717,0.034962672740221024,0.7596250772476196,0.24339793622493744,0.20645840466022491,0.4890690743923187,0.6827486157417297,0.7189298868179321,0.5108692646026611,0.39559200406074524
14,0.7107247114181519,0.40571117401123047,0.509509265422821,0.5870135426521301,0.6316326260566711,0.3650120496749878,0.4131436049938202,0.46557343006134033,0.32364827394485474,0.5113222002983093
15,0.7053713202476501,0.4034172594547272,0.5163385272026062,0.5921137928962708,0.6338901519775391,0.3369865417480469,0.44274383783340454,0.4942100942134857,0.34992820024490356,0.549091637134552
16,0.721052885055542,0.4620472192764282,0.46824076771736145,0.6572384834289551,0.6888916492462158,0.26887694001197815,0.40520840883255005,0.46234503388404846,0.3339250683784485,0.6080577373504639
17,0.5962668657302856,0.18907395005226135,0.6895135641098022,0.41612181067466736,0.38802996277809143,0.41186612844467163,0.6398715972900391,0.6707907319068909,0.467524915933609,0.5262848138809204
18,0.66502845287323,0.3172350227832794,0.5726910829544067,0.47468337416648865,0.5517194271087646,0.48459064960479736,0.43710780143737793,0.48960086703300476,0.34045812487602234,0.3276343047618866
19,0.7636122703552246,0.5397404432296753,0.35382702946662903,0.7027785778045654,0.750981867313385,0.27972957491874695,0.27200523018836975,0.3412690758705139,0.28239884972572327,0.611284077167511
20,0.69366055727005,0.37883567810058594,0.5621100068092346,0.5709393620491028,0.6054293513298035,0.3327150046825409,0.46737799048423767,0.5261238217353821,0.37900564074516296,0.5766624808311462
21,0.7623414397239685,0.5419264435768127,0.3620474636554718,0.7002977728843689,0.7651894092559814,0.30523037910461426,0.25806131958961487,0.33755621314048767,0.25814324617385864,0.5731962323188782
22,0.7181153893470764,0.4492543637752533,0.45896485447883606,0.6192964911460876,0.6761552691459656,0.3454861342906952,0.3643593192100525,0.4184325635433197,0.3072948753833771,0.5312305092811584
23,0.7368349432945251,0.5004715919494629,0.4212651252746582,0.6580368876457214,0.7238650918006897,0.28875818848609924,0.33722785115242004,0.4010491669178009,0.299878865480423,0.5822166204452515
24,0.639461100101471,0.28844788670539856,0.6095133423805237,0.4967682361602783,0.5130780935287476,0.39615172147750854,0.5288523435592651,0.575293779373169,0.3882380723953247,0.4759579598903656
25,0.7560443878173828,0.517947793006897,0.40371277928352356,0.6819875240325928,0.7341973185539246,0.23943810164928436,0.3395575284957886,0.4084043502807617,0.29585522413253784,0.6363992691040039
26,0.643118679523468,0.2927195727825165,0.6163763999938965,0.49788379669189453,0.516633152961731,0.37298014760017395,0.5382739305496216,0.5871407389640808,0.4124585688114166,0.5150277614593506
27,0.7180229425430298,0.4235382676124573,0.49827417731285095,0.6282392740249634,0.6556711196899414,0.30044206976890564,0.42576125264167786,0.4958876669406891,0.3543155789375305,0.5869449973106384
28,0.7031803727149963,0.42361533641815186,0.5256817936897278,0.6234694719314575,0.650047242641449,0.2847352921962738,0.4520951807498932,0.5207431316375732,0.3659166693687439,0.6211307644844055
29,0.7277296781539917,0.4568939805030823,0.49327754974365234,0.6543138027191162,0.6826472282409668,0.25020071864128113,0.42998477816581726,0.4850136339664459,0.3523643910884857,0.6464704871177673
30,0.5914656519889832,0.14507272839546204,0.7024081349372864,0.3533009886741638,0.35086721181869507,0.4704131484031677,0.6395559906959534,0.6658443808555603,0.4670717418193817,0.41293513774871826
31,0.7249398231506348,0.4515853822231293,0.4543921947479248,0.6266068816184998,0.6839147210121155,0.3251968026161194,0.37561461329460144,0.44325220584869385,0.3198224902153015,0.5541340708732605
32,0.7046315670013428,0.41247284412384033,0.5233562588691711,0.6024269461631775,0.6298398971557617,0.33129194378852844,0.4553636610507965,0.5048568248748779,0.3610314726829529,0.5730187296867371
33,0.6974061131477356,0.3811277151107788,0.5297403335571289,0.5705966949462891,0.6250086426734924,0.3742222487926483,0.44998520612716675,0.49659547209739685,0.3620360791683197,0.5094801783561707
34,0.627593994140625,0.2629644572734833,0.6436760425567627,0.46202352643013,0.46940094232559204,0.4191531836986542,0.5698912739753723,0.6001288890838623,0.4340440332889557,0.4800266921520233
35,0.6368383765220642,0.23419545590877533,0.6549586653709412,0.4272247850894928,0.46143728494644165,0.4381328225135803,0.5612761974334717,0.6042818427085876,0.4193631708621979,0.43273305892944336
36,0.7913264036178589,0.6116514205932617,0.2728837728500366,0.7580161094665527,0.8129258751869202,0.2019837498664856,0.21892260015010834,0.2837284207344055,0.24368098378181458,0.6749236583709717
37,0.6162912249565125,0.2088693231344223,0.6670351028442383,0.43806588649749756,0.4324716627597809,0.38949131965637207,0.6136994361877441,0.6532340049743652,0.4500289261341095,0.5261622071266174
38,0.600840151309967,0.17570620775222778,0.6734983325004578,0.36839932203292847,0.40297338366508484,0.48180916905403137,0.5686455368995667,0.60333651304245,0.42683497071266174,0.3700910210609436
39,0.7899032831192017,0.6028261780738831,0.28115957975387573,0.7396717667579651,0.7866063714027405,0.2417171448469162,0.19957202672958374,0.2661537230014801,0.22244468331336975,0.6224796772003174
40,0.5694324970245361,0.11206702888011932,0.7344686985015869,0.34914958477020264,0.31134358048439026,0.44881510734558105,0.6621069312095642,0.6981320977210999,0.4874931871891022,0.4663684666156769
41,0.732814610004425,0.4581495225429535,0.44586578011512756,0.6048898100852966,0.6777355670928955,0.3714560568332672,0.32934874296188354,0.3895047903060913,0.2816837430000305,0.4724893271923065
42,0.7542626261711121,0.4993104934692383,0.385252445936203,0.6481345295906067,0.7300715446472168,0.35761758685112,0.27694806456565857,0.33024123311042786,0.2501107454299927,0.4910159409046173
43,0.5907041430473328,0.14600437879562378,0.7113558053970337,0.3756023943424225,0.3444631099700928,0.40368062257766724,0.6504683494567871,0.6896206736564636,0.48242950439453125,0.5084168314933777
44,0.7870789766311646,0.5829905271530151,0.31724852323532104,0.7255674004554749,0.7902986407279968,0.25143635272979736,0.23389986157417297,0.29349976778030396,0.25151297450065613,0.6210107207298279
45,0.7395455241203308,0.47828787565231323,0.44965648651123047,0.6760952472686768,0.707756519317627,0.2421385943889618,0.3953564465045929,0.46496346592903137,0.33101096749305725,0.651638925075531
46,0.7106309533119202,0.40903621912002563,0.5056254267692566,0.5931929349899292,0.6334837079048157,0.3155447244644165,0.4380531907081604,0.492043673992157,0.3487691283226013,0.5727030634880066
47,0.6500702500343323,0.284963458776474,0.6124250888824463,0.476368248462677,0.5111097097396851,0.4152372181415558,0.5106868743896484,0.5641748905181885,0.38502752780914307,0.44840291142463684
48,0.6470585465431213,0.2951551377773285,0.6225636005401611,0.4979060888290405,0.5073637962341309,0.3648097515106201,0.5544000267982483,0.594463586807251,0.41538193821907043,0.5252797603607178
49,0.7153940796852112,0.4173579216003418,0.5106933116912842,0.6112655401229858,0.6459134817123413,0.30143073201179504,0.4431726038455963,0.49227920174598694,0.36058294773101807,0.6060723066329956
50,0.7004930377006531,0.37729665637016296,0.5421857237815857,0.581728458404541,0.6083837747573853,0.3209702670574188,0.4817352294921875,0.536268949508667,0.37292107939720154,0.5875523686408997
51,0.7891894578933716,0.624839723110199,0.21665924787521362,0.731891930103302,0.8120364546775818,0.28125113248825073,0.12420328706502914,0.18065069615840912,0.17389808595180511,0.5548431277275085
